firstName,title,years_from_release,count
Harley,Harley Quinn,-1,15
Harley,Harley Quinn,0,18
Harley,Harley Quinn,1,10
Harley,Harley Quinn,2,9
Harley,Harley Quinn,3,13
Kylie,Harley Quinn,-3,29
Kylie,Harley Quinn,-2,27
Kylie,Harley Quinn,-1,36
Kylie,Harley Quinn,0,27
Kylie,Harley Quinn,1,22
Kylie,Harley Quinn,2,22
Kylie,Harley Quinn,3,17
Logan,Succession,-3,202
Logan,Succession,-2,182
Logan,Succession,-1,240
Logan,Succession,0,193
Logan,Succession,1,161
Logan,Succession,2,123
Logan,Succession,3,127
Roman,Succession,-3,45
Roman,Succession,-2,49
Roman,Succession,-1,41
Roman,Succession,0,40
Roman,Succession,1,48
Roman,Succession,2,41
Roman,Succession,3,38
Elliot,Gangs of London,-3,52
Elliot,Gangs of London,-2,41
Elliot,Gangs of London,-1,47
Elliot,Gangs of London,0,44
Elliot,Gangs of London,1,69
Elliot,Gangs of London,2,45
Elliot,Gangs of London,3,37
Delilah,Wayne,-3,15
Delilah,Wayne,-2,17
Delilah,Wayne,-1,27
Delilah,Wayne,0,16
Delilah,Wayne,1,28
Delilah,Wayne,2,28
Delilah,Wayne,3,26
Otis,Sex Education,-3,5
Otis,Sex Education,-2,4
Otis,Sex Education,-1,4
Otis,Sex Education,0,5
Otis,Sex Education,1,5
Otis,Sex Education,2,9
Otis,Sex Education,3,3
Eric,Sex Education,-3,39
Eric,Sex Education,-2,45
Eric,Sex Education,-1,33
Eric,Sex Education,0,22
Eric,Sex Education,1,29
Eric,Sex Education,2,19
Eric,Sex Education,3,9
Edward,For All Mankind,-3,31
Edward,For All Mankind,-2,32
Edward,For All Mankind,-1,26
Edward,For All Mankind,0,30
Edward,For All Mankind,1,35
Edward,For All Mankind,2,25
Edward,For All Mankind,3,20
Max,New Amsterdam,-3,80
Max,New Amsterdam,-2,94
Max,New Amsterdam,-1,60
Max,New Amsterdam,0,54
Max,New Amsterdam,1,57
Max,New Amsterdam,2,43
Max,New Amsterdam,3,50
Lauren,New Amsterdam,-3,35
Lauren,New Amsterdam,-2,39
Lauren,New Amsterdam,-1,34
Lauren,New Amsterdam,0,29
Lauren,New Amsterdam,1,26
Lauren,New Amsterdam,2,26
Lauren,New Amsterdam,3,17
Eddie,Tacoma FD,-3,5
Eddie,Tacoma FD,-2,3
Eddie,Tacoma FD,-1,6
Eddie,Tacoma FD,0,7
Eddie,Tacoma FD,1,5
Eddie,Tacoma FD,2,3
Eddie,Tacoma FD,3,6
Anne,Amphibia,-3,12
Anne,Amphibia,-2,5
Anne,Amphibia,-1,6
Anne,Amphibia,0,6
Anne,Amphibia,1,8
Anne,Amphibia,2,5
Anne,Amphibia,3,7
Anna,Amphibia,-3,110
Anna,Amphibia,-2,69
Anna,Amphibia,-1,69
Anna,Amphibia,0,67
Anna,Amphibia,1,53
Anna,Amphibia,2,67
Anna,Amphibia,3,49
Judy,Dead to Me,-3,6
Judy,Dead to Me,-2,11
Judy,Dead to Me,-1,10
Judy,Dead to Me,0,14
Judy,Dead to Me,1,6
Judy,Dead to Me,2,6
Judy,Dead to Me,3,9
Charlie,Dead to Me,-3,115
Charlie,Dead to Me,-2,110
Charlie,Dead to Me,-1,96
Charlie,Dead to Me,0,110
Charlie,Dead to Me,1,97
Charlie,Dead to Me,2,110
Charlie,Dead to Me,3,105
Stella,Godfather of Harlem,-3,69
Stella,Godfather of Harlem,-2,62
Stella,Godfather of Harlem,-1,46
Stella,Godfather of Harlem,0,63
Stella,Godfather of Harlem,1,64
Stella,Godfather of Harlem,2,55
Stella,Godfather of Harlem,3,47
Alma,Undone,-3,3
Alma,Undone,-2,5
Alma,Undone,-1,8
Alma,Undone,0,6
Alma,Undone,1,9
Alma,Undone,2,10
Alma,Undone,3,6
Camila,Undone,-3,11
Camila,Undone,-2,14
Camila,Undone,-1,19
Camila,Undone,0,17
Camila,Undone,1,16
Camila,Undone,2,15
Camila,Undone,3,15
Maya,PEN15,-3,82
Maya,PEN15,-2,75
Maya,PEN15,-1,81
Maya,PEN15,0,71
Maya,PEN15,1,76
Maya,PEN15,2,73
Maya,PEN15,3,67
Anna,PEN15,-3,110
Anna,PEN15,-2,69
Anna,PEN15,-1,69
Anna,PEN15,0,67
Anna,PEN15,1,53
Anna,PEN15,2,67
Anna,PEN15,3,49
Tony,After Life,-3,7
Tony,After Life,-2,9
Tony,After Life,-1,5
Tony,After Life,0,8
Tony,After Life,1,4
Tony,After Life,2,5
Tony,After Life,3,5
Jessica,Vagabond,-3,33
Jessica,Vagabond,-2,36
Jessica,Vagabond,-1,17
Jessica,Vagabond,0,32
Jessica,Vagabond,1,8
Jessica,Vagabond,2,23
Jessica,Vagabond,3,15
Katherine,Ghosts,-3,26
Katherine,Ghosts,-2,30
Katherine,Ghosts,-1,16
Katherine,Ghosts,0,24
Katherine,Ghosts,1,16
Katherine,Ghosts,2,15
Katherine,Ghosts,3,13
Thomas,Ghosts,-3,115
Thomas,Ghosts,-2,125
Thomas,Ghosts,-1,111
Thomas,Ghosts,0,104
Thomas,Ghosts,1,90
Thomas,Ghosts,2,99
Thomas,Ghosts,3,93
Julian,Ghosts,-3,29
Julian,Ghosts,-2,32
Julian,Ghosts,-1,21
Julian,Ghosts,0,33
Julian,Ghosts,1,30
Julian,Ghosts,2,28
Julian,Ghosts,3,34
Eli,The Righteous Gemstones,-3,81
Eli,The Righteous Gemstones,-2,73
Eli,The Righteous Gemstones,-1,62
Eli,The Righteous Gemstones,0,63
Eli,The Righteous Gemstones,1,51
Eli,The Righteous Gemstones,2,48
Eli,The Righteous Gemstones,3,67
Jesse,The Righteous Gemstones,-3,38
Jesse,The Righteous Gemstones,-2,47
Jesse,The Righteous Gemstones,-1,29
Jesse,The Righteous Gemstones,0,30
Jesse,The Righteous Gemstones,1,19
Jesse,The Righteous Gemstones,2,27
Jesse,The Righteous Gemstones,3,26
Callum,The Dragon Prince,-3,26
Callum,The Dragon Prince,-2,27
Callum,The Dragon Prince,-1,39
Callum,The Dragon Prince,0,14
Callum,The Dragon Prince,1,32
Callum,The Dragon Prince,2,33
Callum,The Dragon Prince,3,41
Harry,Resident Alien,-3,11
Harry,Resident Alien,-2,8
Harry,Resident Alien,-1,9
Harry,Resident Alien,0,10
Harry,Resident Alien,1,5
Harry,Resident Alien,2,1
Harry,Resident Alien,3,4
Nate,Euphoria,-3,25
Nate,Euphoria,-2,22
Nate,Euphoria,-1,15
Nate,Euphoria,0,13
Nate,Euphoria,1,19
Nate,Euphoria,2,16
Nate,Euphoria,3,16
Emma,The Promised Neverland,-3,249
Emma,The Promised Neverland,-2,215
Emma,The Promised Neverland,-1,230
Emma,The Promised Neverland,0,178
Emma,The Promised Neverland,1,184
Emma,The Promised Neverland,2,164
Emma,The Promised Neverland,3,156
Karl,Why Women Kill,-3,8
Karl,Why Women Kill,-2,2
Karl,Why Women Kill,-1,2
Karl,Why Women Kill,0,9
Karl,Why Women Kill,1,3
Karl,Why Women Kill,2,4
Karl,Why Women Kill,3,5
Simone,Why Women Kill,-3,6
Simone,Why Women Kill,-2,8
Simone,Why Women Kill,-1,6
Simone,Why Women Kill,0,6
Simone,Why Women Kill,1,7
Simone,Why Women Kill,2,5
Simone,Why Women Kill,3,6
Adam,Exit,-3,111
Adam,Exit,-2,133
Adam,Exit,-1,138
Adam,Exit,0,136
Adam,Exit,1,99
Adam,Exit,2,115
Adam,Exit,3,100
Henrik,Exit,-3,3
Henrik,Exit,-2,14
Henrik,Exit,-1,21
Henrik,Exit,0,15
Henrik,Exit,1,13
Henrik,Exit,2,16
Henrik,Exit,3,18
